Case Study,Sampling Strategy,Robustness,Confidence Difference
BerkeleyDBC,RandomSampling,0.12,3.6249487489481425e-06
BerkeleyDBC,RandomSampling,0.121,3.2427222927955413e-06
BerkeleyDBC,RandomSampling,0.122,2.9004311372649028e-06
BerkeleyDBC,RandomSampling,0.123,2.5939413355047236e-06
BerkeleyDBC,RandomSampling,0.124,2.319542874662517e-06
BerkeleyDBC,RandomSampling,0.125,2.073906611887999e-06
BerkeleyDBC,RandomSampling,0.126,1.8540455437587866e-06
BerkeleyDBC,RandomSampling,0.127,1.657279976363668e-06
BerkeleyDBC,RandomSampling,0.128,1.4812062073543686e-06
BerkeleyDBC,RandomSampling,0.129,1.323668368580222e-06
BerkeleyDBC,RandomSampling,0.13,1.1827331148905884e-06
BerkeleyDBC,RandomSampling,0.131,1.0566668722233885e-06
BerkeleyDBC,RandomSampling,0.132,9.439153905166364e-07
BerkeleyDBC,RandomSampling,0.133,8.430853691843154e-07
BerkeleyDBC,RandomSampling,0.134,7.529279474338679e-07
BerkeleyDBC,RandomSampling,0.135,6.723238714645419e-07
BerkeleyDBC,RandomSampling,0.136,6.00270171347006e-07
BerkeleyDBC,RandomSampling,0.137,5.35868193374256e-07
BerkeleyDBC,RandomSampling,0.138,4.783128525476243e-07
BerkeleyDBC,RandomSampling,0.139,4.2688298274029535e-07
BerkeleyDBC,RandomSampling,0.14,3.8093267096250827e-07
BerkeleyDBC,RandomSampling,0.141,3.3988347936109164e-07
BerkeleyDBC,RandomSampling,0.142,3.0321746258277216e-07
BerkeleyDBC,RandomSampling,0.143,2.7047090145337904e-07
BerkeleyDBC,RandomSampling,0.144,2.4122867892106825e-07
BerkeleyDBC,RandomSampling,0.145,2.1511923431472013e-07
BerkeleyDBC,RandomSampling,0.146,1.9181003629853421e-07
BerkeleyDBC,RandomSampling,0.147,1.7100352167620514e-07
BerkeleyDBC,RandomSampling,0.148,1.5243345286020116e-07
BerkeleyDBC,RandomSampling,0.149,1.3586165115153648e-07
BerkeleyDBC,DiversifiedDistanceBased,0.0,0.0
BerkeleyDBC,DiversifiedDistanceBased,0.001,-0.06339555059192428
BerkeleyDBC,DiversifiedDistanceBased,0.002,-0.01814907903138177
BerkeleyDBC,DiversifiedDistanceBased,0.003,-0.06505276155469158
BerkeleyDBC,DiversifiedDistanceBased,0.004,-0.10482684626795744
BerkeleyDBC,DiversifiedDistanceBased,0.005,-0.14812612157195226
BerkeleyDBC,DiversifiedDistanceBased,0.006,0.2244541914791639
BerkeleyDBC,DiversifiedDistanceBased,0.007,0.17237307208450325
BerkeleyDBC,DiversifiedDistanceBased,0.008,0.14513881150319308
BerkeleyDBC,DiversifiedDistanceBased,0.009,0.15230456144801363
BerkeleyDBC,DiversifiedDistanceBased,0.01,0.1534642804542692
BerkeleyDBC,DiversifiedDistanceBased,0.011,0.13824904299319773
BerkeleyDBC,DiversifiedDistanceBased,0.012,0.1163236791871104
BerkeleyDBC,DiversifiedDistanceBased,0.013,0.08738371580340498
BerkeleyDBC,DiversifiedDistanceBased,0.014,0.07115259177963762
BerkeleyDBC,DiversifiedDistanceBased,0.015,0.07737912388300372
BerkeleyDBC,DiversifiedDistanceBased,0.016,0.13583520025415052
BerkeleyDBC,DiversifiedDistanceBased,0.017,0.116313681544846
BerkeleyDBC,DiversifiedDistanceBased,0.018,0.09862649114776223
BerkeleyDBC,DiversifiedDistanceBased,0.019,0.08260287764927032
BerkeleyDBC,DiversifiedDistanceBased,0.02,0.0680878341261485
BerkeleyDBC,DiversifiedDistanceBased,0.021,0.07494066026682733
BerkeleyDBC,DiversifiedDistanceBased,0.022,0.07303365453850152
BerkeleyDBC,DiversifiedDistanceBased,0.023,0.06225092475343741
BerkeleyDBC,DiversifiedDistanceBased,0.024,0.052487306420544555
BerkeleyDBC,DiversifiedDistanceBased,0.025,0.04364737921034201
BerkeleyDBC,DiversifiedDistanceBased,0.026,0.04564457272075295
BerkeleyDBC,DiversifiedDistanceBased,0.027,0.06840035351486984
BerkeleyDBC,DiversifiedDistanceBased,0.028,0.06184348611655288
BerkeleyDBC,DiversifiedDistanceBased,0.029,0.055909361301449745
BerkeleyDBC,DiversifiedDistanceBased,0.03,0.05053938561526794
BerkeleyDBC,DiversifiedDistanceBased,0.031,0.04568042659289606
BerkeleyDBC,DiversifiedDistanceBased,0.032,0.04128430864585175
BerkeleyDBC,DiversifiedDistanceBased,0.033,0.03730735503572502
BerkeleyDBC,DiversifiedDistanceBased,0.034,0.033709971761599844
BerkeleyDBC,DiversifiedDistanceBased,0.035,0.030456269563384875
BerkeleyDBC,DiversifiedDistanceBased,0.036,0.027513720583744794
BerkeleyDBC,DiversifiedDistanceBased,0.037,0.024852846541820073
BerkeleyDBC,DiversifiedDistanceBased,0.038,0.022446935554812253
BerkeleyDBC,DiversifiedDistanceBased,0.039,0.02027178500122573
BerkeleyDBC,DiversifiedDistanceBased,0.04,0.018305468054307328
BerkeleyDBC,DiversifiedDistanceBased,0.041,0.016528121728050404
BerkeleyDBC,DiversifiedDistanceBased,0.042,0.014921754472861148
BerkeleyDBC,DiversifiedDistanceBased,0.043,0.013470071535318207
BerkeleyDBC,DiversifiedDistanceBased,0.044,0.012158316457934526
BerkeleyDBC,DiversifiedDistanceBased,0.045,0.010973127241841851
BerkeleyDBC,DiversifiedDistanceBased,0.046,0.009902405829166572
BerkeleyDBC,DiversifiedDistanceBased,0.047,0.008935199683694162
BerkeleyDBC,DiversifiedDistanceBased,0.048,0.00806159435932019
BerkeleyDBC,DiversifiedDistanceBased,0.049,0.007272616046708258
BerkeleyDBC,DiversifiedDistanceBased,0.05,0.006560143180425526
BerkeleyDBC,DiversifiedDistanceBased,0.051,0.005916826272395537
BerkeleyDBC,DiversifiedDistanceBased,0.052,0.005336015213552758
BerkeleyDBC,DiversifiedDistanceBased,0.053,0.004811693354753732
BerkeleyDBC,DiversifiedDistanceBased,0.054,0.004338417740934131
BerkeleyDBC,DiversifiedDistanceBased,0.055,0.003911264929733371
BerkeleyDBC,DiversifiedDistanceBased,0.056,0.0035257818778656747
BerkeleyDBC,DiversifiedDistanceBased,0.057,0.003177941425858921
BerkeleyDBC,DiversifiedDistanceBased,0.058,0.0028641019548243385
BerkeleyDBC,DiversifiedDistanceBased,0.059,0.0025809708280598587
BerkeleyDBC,DiversifiedDistanceBased,0.06,0.0023255712658709626
BerkeleyDBC,DiversifiedDistanceBased,0.061,0.0020952123343344065
BerkeleyDBC,DiversifiedDistanceBased,0.062,0.001887461758130593
BerkeleyDBC,DiversifiedDistanceBased,0.063,0.0017001212942879818
BerkeleyDBC,DiversifiedDistanceBased,0.064,0.0015312044279613968
BerkeleyDBC,DiversifiedDistanceBased,0.065,0.0013789161734314437
BerkeleyDBC,DiversifiedDistanceBased,0.066,0.001241634783554213
BerkeleyDBC,DiversifiedDistanceBased,0.067,0.001117895189103435
BerkeleyDBC,DiversifiedDistanceBased,0.068,0.0010063740059864656
BerkeleyDBC,DiversifiedDistanceBased,0.069,0.0009058759633423508
BerkeleyDBC,DiversifiedDistanceBased,0.07,0.0008153216191739698
BerkeleyDBC,DiversifiedDistanceBased,0.071,0.000733736242557681
BerkeleyDBC,DiversifiedDistanceBased,0.072,0.0006602397527256665
BerkeleyDBC,DiversifiedDistanceBased,0.073,0.0005940376155317839
BerkeleyDBC,DiversifiedDistanceBased,0.074,0.0005344126070818689
BerkeleyDBC,DiversifiedDistanceBased,0.075,0.0004807173627325856
BerkeleyDBC,DiversifiedDistanceBased,0.076,0.0004323676372969265
BerkeleyDBC,DiversifiedDistanceBased,0.077,0.0003888362092334674
BerkeleyDBC,DiversifiedDistanceBased,0.078,0.00034964736788356543
BerkeleyDBC,DiversifiedDistanceBased,0.079,0.00031437192853378537
BerkeleyDBC,DiversifiedDistanceBased,0.08,0.0002826227252563651
BerkeleyDBC,DiversifiedDistanceBased,0.081,0.0002540505361813272
BerkeleyDBC,DiversifiedDistanceBased,0.082,0.0002283404001147682
BerkeleyDBC,DiversifiedDistanceBased,0.083,0.00020520828728254337
BerkeleyDBC,DiversifiedDistanceBased,0.084,0.00018439809048464983
BerkeleyDBC,DiversifiedDistanceBased,0.085,0.00016567890612273484
BerkeleyDBC,DiversifiedDistanceBased,0.086,0.0001488425774464064
BerkeleyDBC,DiversifiedDistanceBased,0.087,0.00013370147497504536
BerkeleyDBC,DiversifiedDistanceBased,0.088,0.0001200864914209232
BerkeleyDBC,DiversifiedDistanceBased,0.089,0.00010784523058537943
BerkeleyDBC,DiversifiedDistanceBased,0.09,9.684037164481296e-05
BerkeleyDBC,DiversifiedDistanceBased,0.091,8.694819200727455e-05
BerkeleyDBC,DiversifiedDistanceBased,0.092,7.805723351594906e-05
BerkeleyDBC,DiversifiedDistanceBased,0.093,7.006709822421353e-05
BerkeleyDBC,DiversifiedDistanceBased,0.094,6.288736127724182e-05
BerkeleyDBC,DiversifiedDistanceBased,0.095,5.64365896214003e-05
BerkeleyDBC,DiversifiedDistanceBased,0.096,5.064145634192663e-05
BerkeleyDBC,DiversifiedDistanceBased,0.097,4.5435941397165e-05
BerkeleyDBC,DiversifiedDistanceBased,0.098,4.076061040581003e-05
BerkeleyDBC,DiversifiedDistanceBased,0.099,3.6561963936976305e-05
BerkeleyDBC,DiversifiedDistanceBased,0.1,3.279185047855293e-05
BerkeleyDBC,DiversifiedDistanceBased,0.101,2.9406936913001225e-05
BerkeleyDBC,DiversifiedDistanceBased,0.102,2.6368230921502978e-05
BerkeleyDBC,DiversifiedDistanceBased,0.103,2.3640650272938046e-05
BerkeleyDBC,DiversifiedDistanceBased,0.104,2.1192634440558855e-05
BerkeleyDBC,DiversifiedDistanceBased,0.105,1.899579442565802e-05
BerkeleyDBC,DiversifiedDistanceBased,0.106,1.7024597068759917e-05
BerkeleyDBC,DiversifiedDistanceBased,0.107,1.5256080480363643e-05
BerkeleyDBC,DiversifiedDistanceBased,0.108,1.3669597558663149e-05
BerkeleyDBC,DiversifiedDistanceBased,0.109,1.224658484366703e-05
BerkeleyDBC,DiversifiedDistanceBased,0.11,1.0970354233585944e-05
BerkeleyDBC,DiversifiedDistanceBased,0.111,9.825905320393069e-06
BerkeleyDBC,DiversifiedDistanceBased,0.112,8.799756326616226e-06
BerkeleyDBC,DiversifiedDistanceBased,0.113,7.8797918146023e-06
BerkeleyDBC,DiversifiedDistanceBased,0.114,7.0551255215711706e-06
BerkeleyDBC,DiversifiedDistanceBased,0.115,6.315976833537462e-06
BerkeleyDBC,DiversifiedDistanceBased,0.116,5.653559553175924e-06
BerkeleyDBC,DiversifiedDistanceBased,0.117,5.059981751709408e-06
BerkeleyDBC,DiversifiedDistanceBased,0.118,4.528155609584417e-06
BerkeleyDBC,DiversifiedDistanceBased,0.119,4.051716260833338e-06
BerkeleyDBC,DiversifiedDistanceBased,0.12,3.6249487489481425e-06
BerkeleyDBC,DiversifiedDistanceBased,0.121,3.2427222927955413e-06
BerkeleyDBC,DiversifiedDistanceBased,0.122,2.9004311372649028e-06
BerkeleyDBC,DiversifiedDistanceBased,0.123,2.5939413355047236e-06
BerkeleyDBC,DiversifiedDistanceBased,0.124,2.319542874662517e-06
BerkeleyDBC,DiversifiedDistanceBased,0.125,2.073906611887999e-06
BerkeleyDBC,DiversifiedDistanceBased,0.126,1.8540455437587866e-06
BerkeleyDBC,DiversifiedDistanceBased,0.127,1.657279976363668e-06
BerkeleyDBC,DiversifiedDistanceBased,0.128,1.4812062073543686e-06
BerkeleyDBC,DiversifiedDistanceBased,0.129,1.323668368580222e-06
BerkeleyDBC,DiversifiedDistanceBased,0.13,1.1827331148905884e-06
BerkeleyDBC,DiversifiedDistanceBased,0.131,1.0566668722233885e-06
BerkeleyDBC,DiversifiedDistanceBased,0.132,9.439153905166364e-07
BerkeleyDBC,DiversifiedDistanceBased,0.133,8.430853691843154e-07
BerkeleyDBC,DiversifiedDistanceBased,0.134,7.529279474338679e-07
BerkeleyDBC,DiversifiedDistanceBased,0.135,6.723238714645419e-07
BerkeleyDBC,DiversifiedDistanceBased,0.136,6.00270171347006e-07
BerkeleyDBC,DiversifiedDistanceBased,0.137,5.35868193374256e-07
BerkeleyDBC,DiversifiedDistanceBased,0.138,4.783128525476243e-07
BerkeleyDBC,DiversifiedDistanceBased,0.139,4.2688298274029535e-07
BerkeleyDBC,DiversifiedDistanceBased,0.14,3.8093267096250827e-07
BerkeleyDBC,DiversifiedDistanceBased,0.141,3.3988347936109164e-07
BerkeleyDBC,DiversifiedDistanceBased,0.142,3.0321746258277216e-07
BerkeleyDBC,DiversifiedDistanceBased,0.143,2.7047090145337904e-07
BerkeleyDBC,DiversifiedDistanceBased,0.144,2.4122867892106825e-07
BerkeleyDBC,DiversifiedDistanceBased,0.145,2.1511923431472013e-07
BerkeleyDBC,DiversifiedDistanceBased,0.146,1.9181003629853421e-07
BerkeleyDBC,DiversifiedDistanceBased,0.147,1.7100352167620514e-07
BerkeleyDBC,DiversifiedDistanceBased,0.148,1.5243345286020116e-07
BerkeleyDBC,DiversifiedDistanceBased,0.149,1.3586165115153648e-07
BerkeleyDBC,SolverBased,0.0,0.0
BerkeleyDBC,SolverBased,0.001,-0.09339555059192428
BerkeleyDBC,SolverBased,0.002,-0.17814907903138177
BerkeleyDBC,SolverBased,0.003,-0.2550527615546916
BerkeleyDBC,SolverBased,0.004,-0.32482684626795744
BerkeleyDBC,SolverBased,0.005,-0.38812612157195225
BerkeleyDBC,SolverBased,0.006,-0.44554580852083614
BerkeleyDBC,SolverBased,0.007,-0.4976269279154968
BerkeleyDBC,SolverBased,0.008,-0.5448611884968069
BerkeleyDBC,SolverBased,0.009,-0.5876954385519864
BerkeleyDBC,SolverBased,0.01,-0.6265357195457308
BerkeleyDBC,SolverBased,0.011,-0.6617509570068023
BerkeleyDBC,SolverBased,0.012,-0.6936763208128897
BerkeleyDBC,SolverBased,0.013,-0.7226162841965951
BerkeleyDBC,SolverBased,0.014,-0.7488474082203623
BerkeleyDBC,SolverBased,0.015,-0.7726208761169963
BerkeleyDBC,SolverBased,0.016,-0.7941647997458495
BerkeleyDBC,SolverBased,0.017,-0.813686318455154
BerkeleyDBC,SolverBased,0.018,-0.8313735088522378
BerkeleyDBC,SolverBased,0.019,-0.8473971223507297
BerkeleyDBC,SolverBased,0.02,-0.8619121658738516
BerkeleyDBC,SolverBased,0.021,-0.8750593397331726
BerkeleyDBC,SolverBased,0.022,-0.8869663454614984
BerkeleyDBC,SolverBased,0.023,-0.8977490752465626
BerkeleyDBC,SolverBased,0.024,-0.9075126935794554
BerkeleyDBC,SolverBased,0.025,-0.916352620789658
BerkeleyDBC,SolverBased,0.026,-0.924355427279247
BerkeleyDBC,SolverBased,0.027,-0.9315996464851302
BerkeleyDBC,SolverBased,0.028,-0.9381565138834471
BerkeleyDBC,SolverBased,0.029,-0.9440906386985503
BerkeleyDBC,SolverBased,0.03,-0.9494606143847321
BerkeleyDBC,SolverBased,0.031,-0.9543195734071039
BerkeleyDBC,SolverBased,0.032,-0.9587156913541482
BerkeleyDBC,SolverBased,0.033,-0.962692644964275
BerkeleyDBC,SolverBased,0.034,-0.9662900282384002
BerkeleyDBC,SolverBased,0.035,-0.9695437304366151
BerkeleyDBC,SolverBased,0.036,-0.9724862794162552
BerkeleyDBC,SolverBased,0.037,-0.9751471534581799
BerkeleyDBC,SolverBased,0.038,-0.9775530644451877
BerkeleyDBC,SolverBased,0.039,-0.9797282149987743
BerkeleyDBC,SolverBased,0.04,-0.9816945319456927
BerkeleyDBC,SolverBased,0.041,-0.9834718782719496
BerkeleyDBC,SolverBased,0.042,-0.9850782455271389
BerkeleyDBC,SolverBased,0.043,-0.9865299284646818
BerkeleyDBC,SolverBased,0.044,-0.9878416835420655
BerkeleyDBC,SolverBased,0.045,-0.9890268727581581
BerkeleyDBC,SolverBased,0.046,-0.9900975941708334
BerkeleyDBC,SolverBased,0.047,-0.9910648003163058
BerkeleyDBC,SolverBased,0.048,-0.9919384056406798
BerkeleyDBC,SolverBased,0.049,-0.9927273839532917
BerkeleyDBC,SolverBased,0.05,-0.9934398568195745
BerkeleyDBC,SolverBased,0.051,-0.9940831737276045
BerkeleyDBC,SolverBased,0.052,-0.9946639847864472
BerkeleyDBC,SolverBased,0.053,-0.9951883066452463
BerkeleyDBC,SolverBased,0.054,-0.9956615822590659
BerkeleyDBC,SolverBased,0.055,-0.9960887350702666
BerkeleyDBC,SolverBased,0.056,-0.9964742181221343
BerkeleyDBC,SolverBased,0.057,-0.9968220585741411
BerkeleyDBC,SolverBased,0.058,-0.9971358980451757
BerkeleyDBC,SolverBased,0.059,-0.9974190291719401
BerkeleyDBC,SolverBased,0.06,-0.997674428734129
BerkeleyDBC,SolverBased,0.061,-0.9979047876656656
BerkeleyDBC,SolverBased,0.062,-0.9981125382418694
BerkeleyDBC,SolverBased,0.063,-0.998299878705712
BerkeleyDBC,SolverBased,0.064,-0.9984687955720386
BerkeleyDBC,SolverBased,0.065,-0.9986210838265686
BerkeleyDBC,SolverBased,0.066,-0.9987583652164458
BerkeleyDBC,SolverBased,0.067,-0.9988821048108966
BerkeleyDBC,SolverBased,0.068,-0.9989936259940135
BerkeleyDBC,SolverBased,0.069,-0.9990941240366576
BerkeleyDBC,SolverBased,0.07,-0.999184678380826
BerkeleyDBC,SolverBased,0.071,-0.9992662637574423
BerkeleyDBC,SolverBased,0.072,-0.9993397602472743
BerkeleyDBC,SolverBased,0.073,-0.9994059623844682
BerkeleyDBC,SolverBased,0.074,-0.9994655873929181
BerkeleyDBC,SolverBased,0.075,-0.9995192826372674
BerkeleyDBC,SolverBased,0.076,-0.9995676323627031
BerkeleyDBC,SolverBased,0.077,-0.9996111637907665
BerkeleyDBC,SolverBased,0.078,-0.9996503526321164
BerkeleyDBC,SolverBased,0.079,-0.9996856280714662
BerkeleyDBC,SolverBased,0.08,-0.9997173772747436
BerkeleyDBC,SolverBased,0.081,-0.9997459494638187
BerkeleyDBC,SolverBased,0.082,-0.9997716595998852
BerkeleyDBC,SolverBased,0.083,-0.9997947917127175
BerkeleyDBC,SolverBased,0.084,-0.9998156019095154
BerkeleyDBC,SolverBased,0.085,-0.9998343210938773
BerkeleyDBC,SolverBased,0.086,-0.9998511574225536
BerkeleyDBC,SolverBased,0.087,-0.999866298525025
BerkeleyDBC,SolverBased,0.088,-0.9998799135085791
BerkeleyDBC,SolverBased,0.089,-0.9998921547694146
BerkeleyDBC,SolverBased,0.09,-0.9999031596283552
BerkeleyDBC,SolverBased,0.091,-0.9999130518079927
BerkeleyDBC,SolverBased,0.092,-0.999921942766484
BerkeleyDBC,SolverBased,0.093,-0.9999299329017758
BerkeleyDBC,SolverBased,0.094,-0.9999371126387228
BerkeleyDBC,SolverBased,0.095,-0.9999435634103786
BerkeleyDBC,SolverBased,0.096,-0.9999493585436581
BerkeleyDBC,SolverBased,0.097,-0.9999545640586028
BerkeleyDBC,SolverBased,0.098,-0.9999592393895942
BerkeleyDBC,SolverBased,0.099,-0.999963438036063
BerkeleyDBC,SolverBased,0.1,-0.9999672081495214
BerkeleyDBC,SolverBased,0.101,-0.999970593063087
BerkeleyDBC,SolverBased,0.102,-0.9999736317690785
BerkeleyDBC,SolverBased,0.103,-0.9999763593497271
BerkeleyDBC,SolverBased,0.104,2.1192634440558855e-05
BerkeleyDBC,SolverBased,0.105,1.899579442565802e-05
BerkeleyDBC,SolverBased,0.106,1.7024597068759917e-05
BerkeleyDBC,SolverBased,0.107,1.5256080480363643e-05
BerkeleyDBC,SolverBased,0.108,1.3669597558663149e-05
BerkeleyDBC,SolverBased,0.109,1.224658484366703e-05
BerkeleyDBC,SolverBased,0.11,1.0970354233585944e-05
BerkeleyDBC,SolverBased,0.111,9.825905320393069e-06
BerkeleyDBC,SolverBased,0.112,8.799756326616226e-06
BerkeleyDBC,SolverBased,0.113,7.8797918146023e-06
BerkeleyDBC,SolverBased,0.114,7.0551255215711706e-06
BerkeleyDBC,SolverBased,0.115,6.315976833537462e-06
BerkeleyDBC,SolverBased,0.116,5.653559553175924e-06
BerkeleyDBC,SolverBased,0.117,5.059981751709408e-06
BerkeleyDBC,SolverBased,0.118,4.528155609584417e-06
BerkeleyDBC,SolverBased,0.119,4.051716260833338e-06
BerkeleyDBC,SolverBased,0.12,3.6249487489481425e-06
BerkeleyDBC,SolverBased,0.121,3.2427222927955413e-06
BerkeleyDBC,SolverBased,0.122,2.9004311372649028e-06
BerkeleyDBC,SolverBased,0.123,2.5939413355047236e-06
BerkeleyDBC,SolverBased,0.124,2.319542874662517e-06
BerkeleyDBC,SolverBased,0.125,2.073906611887999e-06
BerkeleyDBC,SolverBased,0.126,1.8540455437587866e-06
BerkeleyDBC,SolverBased,0.127,1.657279976363668e-06
BerkeleyDBC,SolverBased,0.128,1.4812062073543686e-06
BerkeleyDBC,SolverBased,0.129,1.323668368580222e-06
BerkeleyDBC,SolverBased,0.13,1.1827331148905884e-06
BerkeleyDBC,SolverBased,0.131,1.0566668722233885e-06
BerkeleyDBC,SolverBased,0.132,9.439153905166364e-07
BerkeleyDBC,SolverBased,0.133,8.430853691843154e-07
BerkeleyDBC,SolverBased,0.134,7.529279474338679e-07
BerkeleyDBC,SolverBased,0.135,6.723238714645419e-07
BerkeleyDBC,SolverBased,0.136,6.00270171347006e-07
BerkeleyDBC,SolverBased,0.137,5.35868193374256e-07
BerkeleyDBC,SolverBased,0.138,4.783128525476243e-07
BerkeleyDBC,SolverBased,0.139,4.2688298274029535e-07
BerkeleyDBC,SolverBased,0.14,3.8093267096250827e-07
BerkeleyDBC,SolverBased,0.141,3.3988347936109164e-07
BerkeleyDBC,SolverBased,0.142,3.0321746258277216e-07
BerkeleyDBC,SolverBased,0.143,2.7047090145337904e-07
BerkeleyDBC,SolverBased,0.144,2.4122867892106825e-07
BerkeleyDBC,SolverBased,0.145,2.1511923431472013e-07
BerkeleyDBC,SolverBased,0.146,1.9181003629853421e-07
BerkeleyDBC,SolverBased,0.147,1.7100352167620514e-07
BerkeleyDBC,SolverBased,0.148,1.5243345286020116e-07
BerkeleyDBC,SolverBased,0.149,1.3586165115153648e-07
Dune,RandomSampling,0.0,0.0
Dune,RandomSampling,0.001,0.016337129875967582
Dune,RandomSampling,0.002,0.04711608999713385
Dune,RandomSampling,0.003,0.039688841195413715
Dune,RandomSampling,0.004,0.024337261092133522
Dune,RandomSampling,0.005,0.043596402224861386
Dune,RandomSampling,0.006,0.011733605095809119
Dune,RandomSampling,0.007,0.004347677791068372
Dune,RandomSampling,0.008,-0.011939452472187306
Dune,RandomSampling,0.009,-0.039719887189549
Dune,RandomSampling,0.01,-0.0009820965002911297
Dune,RandomSampling,0.011,-0.007251080888177497
Dune,RandomSampling,0.012,-0.019696082580543894
Dune,RandomSampling,0.013,-0.019213337544284226
Dune,RandomSampling,0.014,-0.026489634852005617
Dune,RandomSampling,0.015,-0.02205112172192769
Dune,RandomSampling,0.016,-0.026300769195059304
Dune,RandomSampling,0.017,-0.019547125327275428
Dune,RandomSampling,0.018,-0.022026376020554128
Dune,RandomSampling,0.019,-0.013919266597465674
Dune,RandomSampling,0.02,-0.005364077851488291
Dune,RandomSampling,0.021,-0.006466573843369128
Dune,RandomSampling,0.022,-0.007307626089658625
Dune,RandomSampling,0.023,0.0020509446935281783
Dune,RandomSampling,0.024,0.0015618937941692668
Dune,RandomSampling,0.025,0.0011891257284778467
Dune,RandomSampling,0.026,0.00090507075017221
Dune,RandomSampling,0.027,0.0006886768928789921
Dune,RandomSampling,0.028,0.0005238735483168444
Dune,RandomSampling,0.029,0.000398396170795956
Dune,RandomSampling,0.03,0.0003028874750405919
Dune,RandomSampling,0.031,0.00023021027068770294
Dune,RandomSampling,0.032,0.00017492224559201297
Dune,RandomSampling,0.033,0.00013287464158739937
Dune,RandomSampling,0.034,0.00010090568303833258
Dune,RandomSampling,0.035,7.660645214724315e-05
Dune,RandomSampling,0.036,5.8142140753614235e-05
Dune,RandomSampling,0.037,4.411561877648573e-05
Dune,RandomSampling,0.038,3.346333044740302e-05
Dune,RandomSampling,0.039,2.5375880463140987e-05
Dune,RandomSampling,0.04,1.9237471459487843e-05
Dune,RandomSampling,0.041,1.4579730872155139e-05
Dune,RandomSampling,0.042,1.1046518262669558e-05
Dune,RandomSampling,0.043,8.36710942342389e-06
Dune,RandomSampling,0.044,6.335769157650439e-06
Dune,RandomSampling,0.045,4.79619510251883e-06
Dune,RandomSampling,0.046,3.6296744242436674e-06
Dune,RandomSampling,0.047,2.7460697860082206e-06
Dune,RandomSampling,0.048,2.0769606584591926e-06
Dune,RandomSampling,0.049,1.5704261031590505e-06
Dune,RandomSampling,0.05,1.1870773181099636e-06
Dune,RandomSampling,0.051,8.970414386855197e-07
Dune,RandomSampling,0.052,6.77669175774831e-07
Dune,RandomSampling,0.053,5.117930863551834e-07
Dune,RandomSampling,0.054,3.864045955426221e-07
Dune,RandomSampling,0.055,2.916493839766332e-07
Dune,RandomSampling,0.056,2.200647503114439e-07
Dune,RandomSampling,0.057,1.6600083330153836e-07
Dune,RandomSampling,0.058,1.2518149761220343e-07
Dune,RandomSampling,0.059,9.437127701517056e-08
Dune,RandomSampling,0.06,7.112283462173963e-08
Dune,RandomSampling,0.061,5.358553145651257e-08
Dune,RandomSampling,0.062,4.036035794463544e-08
Dune,RandomSampling,0.063,3.039003326765766e-08
Dune,RandomSampling,0.064,2.2875772276442774e-08
Dune,RandomSampling,0.065,1.721426534651016e-08
Dune,RandomSampling,0.066,1.2949979422138824e-08
Dune,RandomSampling,0.067,9.739064332769942e-09
Dune,RandomSampling,0.068,7.322049966340671e-09
Dune,RandomSampling,0.069,5.503198008405263e-09
Dune,RandomSampling,0.07,4.134893427654163e-09
Dune,RandomSampling,0.071,3.1058460248090114e-09
Dune,RandomSampling,0.072,2.3321778952478667e-09
Dune,RandomSampling,0.073,1.7506901484054538e-09
Dune,RandomSampling,0.074,1.3137794185880125e-09
Dune,RandomSampling,0.075,9.856004901109827e-10
Dune,RandomSampling,0.076,7.391700584946648e-10
Dune,RandomSampling,0.077,5.541820335963621e-10
Dune,RandomSampling,0.078,4.1536030170874483e-10
Dune,RandomSampling,0.079,3.11215830883782e-10
Dune,RandomSampling,0.08,2.331106419006801e-10
Dune,RandomSampling,0.081,1.7455248357833852e-10
Dune,RandomSampling,0.082,1.3066314696885684e-10
Dune,RandomSampling,0.083,9.777845200176216e-11
Dune,RandomSampling,0.084,7.314693295512598e-11
Dune,RandomSampling,0.085,5.4703019891633176e-11
Dune,RandomSampling,0.086,4.089673044660458e-11
Dune,RandomSampling,0.087,3.05652170240478e-11
Dune,RandomSampling,0.088,2.283639943811977e-11
Dune,RandomSampling,0.089,1.7056467349618742e-11
Dune,RandomSampling,0.09,1.273536831547517e-11
Dune,RandomSampling,0.091,9.505840559143053e-12
Dune,RandomSampling,0.092,7.093103882027663e-12
Dune,RandomSampling,0.093,5.2909898684561085e-12
Dune,RandomSampling,0.094,3.945510584912881e-12
Dune,RandomSampling,0.095,2.9412028368369647e-12
Dune,RandomSampling,0.096,2.191802295214984e-12
Dune,RandomSampling,0.097,1.6328050023162177e-12
Dune,RandomSampling,0.098,1.216027278871934e-12
Dune,RandomSampling,0.099,9.052758542793526e-13
Dune,RandomSampling,0.1,6.737943536450075e-13
Dune,RandomSampling,0.101,5.012656956182582e-13
Dune,RandomSampling,0.102,3.7281289166912757e-13
Dune,RandomSampling,0.103,2.772226892489016e-13
Dune,RandomSampling,0.104,2.0605739337042905e-13
Dune,RandomSampling,0.105,1.5309975509580909e-13
Dune,RandomSampling,0.106,1.1368683772161603e-13
Dune,RandomSampling,0.107,8.43769498715119e-14
Dune,RandomSampling,0.108,6.261657858885883e-14
Dune,RandomSampling,0.109,4.651834473179406e-14
