Case Study,Sampling Strategy,Robustness,Posterior Confidence,Prior Confidence
7z,DiversifiedDistanceBased,0.009,0.94,0.9342084678917881
7z,DiversifiedDistanceBased,0.01,0.96,0.9514495148694271
7z,DiversifiedDistanceBased,0.011,0.96,0.9641834483270406
7z,DiversifiedDistanceBased,0.012,0.96,0.9735856261112653
7z,DiversifiedDistanceBased,0.013,0.97,0.9805256507836428
7z,DiversifiedDistanceBased,0.014,0.97,0.9856467120592407
7z,DiversifiedDistanceBased,0.015,0.97,0.9894243911456159
7z,DiversifiedDistanceBased,0.016,0.97,0.9922102301271877
7z,DiversifiedDistanceBased,0.017,1.0,0.9942640036345654
7z,DiversifiedDistanceBased,0.018,1.0,0.9957776150600656
7z,DiversifiedDistanceBased,0.019,1.0,0.9968927855967948
7z,DiversifiedDistanceBased,0.02,1.0,0.9977141444454076
7z,DiversifiedDistanceBased,0.021,1.0,0.9983189128334926
7z,DiversifiedDistanceBased,0.022,1.0,0.9987640659675106
7z,DiversifiedDistanceBased,0.023,1.0,0.9990916281245487
7z,DiversifiedDistanceBased,0.024,1.0,0.9993325862992288
7z,DiversifiedDistanceBased,0.025,1.0,0.9995097819193264
7z,DiversifiedDistanceBased,0.026,1.0,0.9996400468152099
7z,DiversifiedDistanceBased,0.027,1.0,0.9997357804669085
7z,DiversifiedDistanceBased,0.028,1.0,0.9998061143161391
7z,DiversifiedDistanceBased,0.029,1.0,0.9998577709850179
7z,DiversifiedDistanceBased,0.03,1.0,0.9998956981493824
7z,DiversifiedDistanceBased,0.031,1.0,0.9999235360212856
7z,DiversifiedDistanceBased,0.032,1.0,0.9999439620099438
7z,DiversifiedDistanceBased,0.033,1.0,0.9999589447501951
7z,DiversifiedDistanceBased,0.034,1.0,0.9999699312723759
7z,DiversifiedDistanceBased,0.035,1.0,0.9999779848668492
7z,DiversifiedDistanceBased,0.036,1.0,0.9999838865993852
7z,DiversifiedDistanceBased,0.037,1.0,0.9999882100374801
7z,DiversifiedDistanceBased,0.038,1.0,0.9999913762395667
7z,DiversifiedDistanceBased,0.039,1.0,0.9999936942073172
7z,DiversifiedDistanceBased,0.04,1.0,0.9999953906345211
7z,DiversifiedDistanceBased,0.041,1.0,0.9999966317776108
7z,DiversifiedDistanceBased,0.042,1.0,0.999997539529102
7z,DiversifiedDistanceBased,0.043,1.0,0.9999982032267601
7z,DiversifiedDistanceBased,0.044,1.0,0.9999986883270116
7z,DiversifiedDistanceBased,0.045,1.0,0.9999990427732057
7z,DiversifiedDistanceBased,0.046,1.0,0.9999993016698612
7z,DiversifiedDistanceBased,0.047,1.0,0.9999994907124118
7z,DiversifiedDistanceBased,0.048,1.0,0.9999996287029799
7z,DiversifiedDistanceBased,0.049,1.0,0.9999997293951363
7z,DiversifiedDistanceBased,0.05,1.0,0.999999802846182
7z,DiversifiedDistanceBased,0.051,1.0,0.9999998564081005
7z,DiversifiedDistanceBased,0.052,1.0,0.9999998954534902
7z,DiversifiedDistanceBased,0.053,1.0,0.9999999239071798
7z,DiversifiedDistanceBased,0.054,1.0,0.999999944635414
7z,DiversifiedDistanceBased,0.055,1.0,0.9999999597306739
7z,DiversifiedDistanceBased,0.056,1.0,0.9999999707200532
7z,DiversifiedDistanceBased,0.057,1.0,0.9999999787176533
7z,DiversifiedDistanceBased,0.058,1.0,0.9999999845360036
7z,DiversifiedDistanceBased,0.059,1.0,0.9999999887674942
7z,DiversifiedDistanceBased,0.06,1.0,0.9999999918438739
7z,DiversifiedDistanceBased,0.061,1.0,0.9999999940797061
7z,DiversifiedDistanceBased,0.062,1.0,0.9999999957040981
7z,DiversifiedDistanceBased,0.063,1.0,0.9999999968838608
7z,DiversifiedDistanceBased,0.064,1.0,0.9999999977404057
7z,DiversifiedDistanceBased,0.065,1.0,0.9999999983620718
7z,DiversifiedDistanceBased,0.066,1.0,0.999999998813112
7z,DiversifiedDistanceBased,0.067,1.0,0.9999999991402448
7z,DiversifiedDistanceBased,0.068,1.0,0.999999999377428
7z,DiversifiedDistanceBased,0.069,1.0,0.9999999995493348
7z,DiversifiedDistanceBased,0.07,1.0,0.9999999996738874
7z,DiversifiedDistanceBased,0.071,1.0,0.9999999997640989
7z,DiversifiedDistanceBased,0.072,1.0,0.999999999829415
7z,DiversifiedDistanceBased,0.073,1.0,0.9999999998766895
7z,DiversifiedDistanceBased,0.074,1.0,0.9999999999108939
7z,DiversifiedDistanceBased,0.075,1.0,0.9999999999356333
7z,DiversifiedDistanceBased,0.076,1.0,0.9999999999535203
7z,DiversifiedDistanceBased,0.077,1.0,0.9999999999664485
7z,DiversifiedDistanceBased,0.078,1.0,0.9999999999757893
7z,DiversifiedDistanceBased,0.079,1.0,0.9999999999825357
7z,DiversifiedDistanceBased,0.08,1.0,0.9999999999874069
7z,DiversifiedDistanceBased,0.081,1.0,0.9999999999909225
7z,DiversifiedDistanceBased,0.082,1.0,0.999999999993459
7z,DiversifiedDistanceBased,0.083,1.0,0.9999999999952884
7z,DiversifiedDistanceBased,0.084,1.0,0.9999999999966074
7z,DiversifiedDistanceBased,0.085,1.0,0.999999999997558
7z,DiversifiedDistanceBased,0.086,1.0,0.9999999999982429
7z,DiversifiedDistanceBased,0.087,1.0,0.9999999999987361
7z,DiversifiedDistanceBased,0.088,1.0,0.9999999999990913
7z,DiversifiedDistanceBased,0.089,1.0,0.9999999999993469
7z,DiversifiedDistanceBased,0.09,1.0,0.9999999999995307
7z,DiversifiedDistanceBased,0.091,1.0,0.9999999999996629
7z,DiversifiedDistanceBased,0.092,1.0,0.999999999999758
7z,DiversifiedDistanceBased,0.093,1.0,0.9999999999998263
7z,DiversifiedDistanceBased,0.094,1.0,0.9999999999998754
7z,DiversifiedDistanceBased,0.095,1.0,0.9999999999999106
7z,DiversifiedDistanceBased,0.096,1.0,0.9999999999999359
7z,DiversifiedDistanceBased,0.097,1.0,0.999999999999954
7z,DiversifiedDistanceBased,0.098,1.0,0.9999999999999671
7z,DiversifiedDistanceBased,0.099,1.0,0.9999999999999765
7z,DiversifiedDistanceBased,0.1,1.0,0.9999999999999831
7z,DiversifiedDistanceBased,0.101,1.0,0.9999999999999879
7z,DiversifiedDistanceBased,0.102,1.0,0.9999999999999913
7z,DiversifiedDistanceBased,0.103,1.0,0.9999999999999938
7z,DiversifiedDistanceBased,0.104,1.0,0.9999999999999956
7z,DiversifiedDistanceBased,0.105,1.0,0.9999999999999969
7z,DiversifiedDistanceBased,0.106,1.0,0.9999999999999978
7z,DiversifiedDistanceBased,0.107,1.0,0.9999999999999984
7z,DiversifiedDistanceBased,0.108,1.0,0.9999999999999989
7z,DiversifiedDistanceBased,0.109,1.0,0.9999999999999992
7z,DiversifiedDistanceBased,0.11,1.0,0.9999999999999994
7z,DiversifiedDistanceBased,0.111,1.0,0.9999999999999996
7z,DiversifiedDistanceBased,0.112,1.0,0.9999999999999997
7z,DiversifiedDistanceBased,0.113,1.0,0.9999999999999998
7z,DiversifiedDistanceBased,0.114,1.0,0.9999999999999999
7z,DiversifiedDistanceBased,0.115,1.0,0.9999999999999999
7z,DiversifiedDistanceBased,0.116,1.0,0.9999999999999999
7z,DiversifiedDistanceBased,0.117,1.0,1.0
7z,DiversifiedDistanceBased,0.118,1.0,1.0
7z,DiversifiedDistanceBased,0.119,1.0,1.0
7z,DiversifiedDistanceBased,0.12,1.0,1.0
7z,DiversifiedDistanceBased,0.121,1.0,1.0
7z,DiversifiedDistanceBased,0.122,1.0,1.0
7z,DiversifiedDistanceBased,0.123,1.0,1.0
7z,DiversifiedDistanceBased,0.124,1.0,1.0
7z,DiversifiedDistanceBased,0.125,1.0,1.0
7z,DiversifiedDistanceBased,0.126,1.0,1.0
7z,DiversifiedDistanceBased,0.127,1.0,1.0
7z,DiversifiedDistanceBased,0.128,1.0,1.0
7z,DiversifiedDistanceBased,0.129,1.0,1.0
7z,DiversifiedDistanceBased,0.13,1.0,1.0
7z,DiversifiedDistanceBased,0.131,1.0,1.0
7z,DiversifiedDistanceBased,0.132,1.0,1.0
7z,DiversifiedDistanceBased,0.133,1.0,1.0
7z,DiversifiedDistanceBased,0.134,1.0,1.0
7z,DiversifiedDistanceBased,0.135,1.0,1.0
7z,DiversifiedDistanceBased,0.136,1.0,1.0
7z,DiversifiedDistanceBased,0.137,1.0,1.0
7z,DiversifiedDistanceBased,0.138,1.0,1.0
7z,DiversifiedDistanceBased,0.139,1.0,1.0
7z,DiversifiedDistanceBased,0.14,1.0,1.0
7z,DiversifiedDistanceBased,0.141,1.0,1.0
7z,DiversifiedDistanceBased,0.142,1.0,1.0
7z,DiversifiedDistanceBased,0.143,1.0,1.0
7z,DiversifiedDistanceBased,0.144,1.0,1.0
7z,DiversifiedDistanceBased,0.145,1.0,1.0
7z,DiversifiedDistanceBased,0.146,1.0,1.0
7z,DiversifiedDistanceBased,0.147,1.0,1.0
7z,DiversifiedDistanceBased,0.148,1.0,1.0
7z,DiversifiedDistanceBased,0.149,1.0,1.0
7z,SolverBased,0.0,0.0,0.0
7z,SolverBased,0.001,1.0,0.2600336748760569
7z,SolverBased,0.002,1.0,0.45261495558317344
7z,SolverBased,0.003,1.0,0.5951979978951478
7z,SolverBased,0.004,1.0,0.7007315973891347
7z,SolverBased,0.005,1.0,0.7788192611584568
7z,SolverBased,0.006,1.0,0.8365813179719019
7z,SolverBased,0.007,1.0,0.8792954066919234
7z,SolverBased,0.008,1.0,0.9108721729662121
7z,SolverBased,0.009,1.0,0.9342084678917881
7z,SolverBased,0.01,1.0,0.9514495148694271
7z,SolverBased,0.011,1.0,0.9641834483270406
7z,SolverBased,0.012,1.0,0.9735856261112653
7z,SolverBased,0.013,1.0,0.9805256507836428
7z,SolverBased,0.014,1.0,0.9856467120592407
7z,SolverBased,0.015,1.0,0.9894243911456159
7z,SolverBased,0.016,1.0,0.9922102301271877
7z,SolverBased,0.017,1.0,0.9942640036345654
7z,SolverBased,0.018,1.0,0.9957776150600656
7z,SolverBased,0.019,1.0,0.9968927855967948
7z,SolverBased,0.02,1.0,0.9977141444454076
7z,SolverBased,0.021,1.0,0.9983189128334926
7z,SolverBased,0.022,1.0,0.9987640659675106
7z,SolverBased,0.023,1.0,0.9990916281245487
7z,SolverBased,0.024,1.0,0.9993325862992288
7z,SolverBased,0.025,1.0,0.9995097819193264
7z,SolverBased,0.026,1.0,0.9996400468152099
7z,SolverBased,0.027,1.0,0.9997357804669085
7z,SolverBased,0.028,1.0,0.9998061143161391
7z,SolverBased,0.029,1.0,0.9998577709850179
7z,SolverBased,0.03,1.0,0.9998956981493824
7z,SolverBased,0.031,1.0,0.9999235360212856
7z,SolverBased,0.032,1.0,0.9999439620099438
7z,SolverBased,0.033,1.0,0.9999589447501951
7z,SolverBased,0.034,1.0,0.9999699312723759
7z,SolverBased,0.035,1.0,0.9999779848668492
7z,SolverBased,0.036,1.0,0.9999838865993852
7z,SolverBased,0.037,1.0,0.9999882100374801
7z,SolverBased,0.038,1.0,0.9999913762395667
7z,SolverBased,0.039,1.0,0.9999936942073172
7z,SolverBased,0.04,1.0,0.9999953906345211
7z,SolverBased,0.041,1.0,0.9999966317776108
7z,SolverBased,0.042,1.0,0.999997539529102
7z,SolverBased,0.043,1.0,0.9999982032267601
7z,SolverBased,0.044,1.0,0.9999986883270116
7z,SolverBased,0.045,1.0,0.9999990427732057
7z,SolverBased,0.046,1.0,0.9999993016698612
7z,SolverBased,0.047,1.0,0.9999994907124118
7z,SolverBased,0.048,1.0,0.9999996287029799
7z,SolverBased,0.049,1.0,0.9999997293951363
7z,SolverBased,0.05,1.0,0.999999802846182
7z,SolverBased,0.051,1.0,0.9999998564081005
7z,SolverBased,0.052,1.0,0.9999998954534902
7z,SolverBased,0.053,1.0,0.9999999239071798
7z,SolverBased,0.054,1.0,0.999999944635414
7z,SolverBased,0.055,1.0,0.9999999597306739
7z,SolverBased,0.056,1.0,0.9999999707200532
7z,SolverBased,0.057,1.0,0.9999999787176533
7z,SolverBased,0.058,1.0,0.9999999845360036
7z,SolverBased,0.059,1.0,0.9999999887674942
7z,SolverBased,0.06,1.0,0.9999999918438739
7z,SolverBased,0.061,1.0,0.9999999940797061
7z,SolverBased,0.062,1.0,0.9999999957040981
7z,SolverBased,0.063,1.0,0.9999999968838608
7z,SolverBased,0.064,1.0,0.9999999977404057
7z,SolverBased,0.065,1.0,0.9999999983620718
7z,SolverBased,0.066,1.0,0.999999998813112
7z,SolverBased,0.067,1.0,0.9999999991402448
7z,SolverBased,0.068,1.0,0.999999999377428
7z,SolverBased,0.069,1.0,0.9999999995493348
7z,SolverBased,0.07,1.0,0.9999999996738874
7z,SolverBased,0.071,1.0,0.9999999997640989
7z,SolverBased,0.072,1.0,0.999999999829415
7z,SolverBased,0.073,1.0,0.9999999998766895
7z,SolverBased,0.074,1.0,0.9999999999108939
7z,SolverBased,0.075,1.0,0.9999999999356333
7z,SolverBased,0.076,1.0,0.9999999999535203
7z,SolverBased,0.077,1.0,0.9999999999664485
7z,SolverBased,0.078,1.0,0.9999999999757893
7z,SolverBased,0.079,1.0,0.9999999999825357
7z,SolverBased,0.08,1.0,0.9999999999874069
7z,SolverBased,0.081,1.0,0.9999999999909225
7z,SolverBased,0.082,1.0,0.999999999993459
7z,SolverBased,0.083,1.0,0.9999999999952884
7z,SolverBased,0.084,1.0,0.9999999999966074
7z,SolverBased,0.085,1.0,0.999999999997558
7z,SolverBased,0.086,1.0,0.9999999999982429
7z,SolverBased,0.087,1.0,0.9999999999987361
7z,SolverBased,0.088,1.0,0.9999999999990913
7z,SolverBased,0.089,1.0,0.9999999999993469
7z,SolverBased,0.09,1.0,0.9999999999995307
7z,SolverBased,0.091,1.0,0.9999999999996629
7z,SolverBased,0.092,1.0,0.999999999999758
7z,SolverBased,0.093,1.0,0.9999999999998263
7z,SolverBased,0.094,1.0,0.9999999999998754
7z,SolverBased,0.095,1.0,0.9999999999999106
7z,SolverBased,0.096,1.0,0.9999999999999359
7z,SolverBased,0.097,1.0,0.999999999999954
7z,SolverBased,0.098,1.0,0.9999999999999671
7z,SolverBased,0.099,1.0,0.9999999999999765
7z,SolverBased,0.1,1.0,0.9999999999999831
7z,SolverBased,0.101,1.0,0.9999999999999879
7z,SolverBased,0.102,1.0,0.9999999999999913
7z,SolverBased,0.103,1.0,0.9999999999999938
7z,SolverBased,0.104,1.0,0.9999999999999956
7z,SolverBased,0.105,1.0,0.9999999999999969
7z,SolverBased,0.106,1.0,0.9999999999999978
7z,SolverBased,0.107,1.0,0.9999999999999984
7z,SolverBased,0.108,1.0,0.9999999999999989
7z,SolverBased,0.109,1.0,0.9999999999999992
7z,SolverBased,0.11,1.0,0.9999999999999994
7z,SolverBased,0.111,1.0,0.9999999999999996
7z,SolverBased,0.112,1.0,0.9999999999999997
7z,SolverBased,0.113,1.0,0.9999999999999998
7z,SolverBased,0.114,1.0,0.9999999999999999
7z,SolverBased,0.115,1.0,0.9999999999999999
7z,SolverBased,0.116,1.0,0.9999999999999999
7z,SolverBased,0.117,1.0,1.0
7z,SolverBased,0.118,1.0,1.0
7z,SolverBased,0.119,1.0,1.0
7z,SolverBased,0.12,1.0,1.0
7z,SolverBased,0.121,1.0,1.0
7z,SolverBased,0.122,1.0,1.0
7z,SolverBased,0.123,1.0,1.0
7z,SolverBased,0.124,1.0,1.0
7z,SolverBased,0.125,1.0,1.0
7z,SolverBased,0.126,1.0,1.0
7z,SolverBased,0.127,1.0,1.0
7z,SolverBased,0.128,1.0,1.0
7z,SolverBased,0.129,1.0,1.0
7z,SolverBased,0.13,1.0,1.0
7z,SolverBased,0.131,1.0,1.0
7z,SolverBased,0.132,1.0,1.0
7z,SolverBased,0.133,1.0,1.0
7z,SolverBased,0.134,1.0,1.0
7z,SolverBased,0.135,1.0,1.0
7z,SolverBased,0.136,1.0,1.0
7z,SolverBased,0.137,1.0,1.0
7z,SolverBased,0.138,1.0,1.0
7z,SolverBased,0.139,1.0,1.0
7z,SolverBased,0.14,1.0,1.0
7z,SolverBased,0.141,1.0,1.0
7z,SolverBased,0.142,1.0,1.0
7z,SolverBased,0.143,1.0,1.0
7z,SolverBased,0.144,1.0,1.0
7z,SolverBased,0.145,1.0,1.0
7z,SolverBased,0.146,1.0,1.0
7z,SolverBased,0.147,1.0,1.0
7z,SolverBased,0.148,1.0,1.0
7z,SolverBased,0.149,1.0,1.0
7z,SRSSampling,0.0,0.0,0.0
7z,SRSSampling,0.001,0.73,0.2600336748760569
7z,SRSSampling,0.002,0.83,0.45261495558317344
7z,SRSSampling,0.003,0.88,0.5951979978951478
7z,SRSSampling,0.004,0.91,0.7007315973891347
7z,SRSSampling,0.005,0.91,0.7788192611584568
7z,SRSSampling,0.006,0.92,0.8365813179719019
7z,SRSSampling,0.007,0.94,0.8792954066919234
7z,SRSSampling,0.008,0.95,0.9108721729662121
7z,SRSSampling,0.009,0.96,0.9342084678917881
7z,SRSSampling,0.01,0.97,0.9514495148694271
7z,SRSSampling,0.011,0.97,0.9641834483270406
7z,SRSSampling,0.012,0.98,0.9735856261112653
7z,SRSSampling,0.013,0.99,0.9805256507836428
7z,SRSSampling,0.014,0.99,0.9856467120592407
7z,SRSSampling,0.015,0.99,0.9894243911456159
7z,SRSSampling,0.016,0.99,0.9922102301271877
7z,SRSSampling,0.017,0.99,0.9942640036345654
7z,SRSSampling,0.018,0.99,0.9957776150600656
7z,SRSSampling,0.019,0.99,0.9968927855967948
7z,SRSSampling,0.02,1.0,0.9977141444454076
7z,SRSSampling,0.021,1.0,0.9983189128334926
7z,SRSSampling,0.022,1.0,0.9987640659675106
7z,SRSSampling,0.023,1.0,0.9990916281245487
7z,SRSSampling,0.024,1.0,0.9993325862992288
7z,SRSSampling,0.025,1.0,0.9995097819193264
7z,SRSSampling,0.026,1.0,0.9996400468152099
7z,SRSSampling,0.027,1.0,0.9997357804669085
7z,SRSSampling,0.028,1.0,0.9998061143161391
7z,SRSSampling,0.029,1.0,0.9998577709850179
7z,SRSSampling,0.03,1.0,0.9998956981493824
7z,SRSSampling,0.031,1.0,0.9999235360212856
7z,SRSSampling,0.032,1.0,0.9999439620099438
7z,SRSSampling,0.033,1.0,0.9999589447501951
7z,SRSSampling,0.034,1.0,0.9999699312723759
7z,SRSSampling,0.035,1.0,0.9999779848668492
7z,SRSSampling,0.036,1.0,0.9999838865993852
7z,SRSSampling,0.037,1.0,0.9999882100374801
7z,SRSSampling,0.038,1.0,0.9999913762395667
7z,SRSSampling,0.039,1.0,0.9999936942073172
7z,SRSSampling,0.04,1.0,0.9999953906345211
7z,SRSSampling,0.041,1.0,0.9999966317776108
7z,SRSSampling,0.042,1.0,0.999997539529102
7z,SRSSampling,0.043,1.0,0.9999982032267601
7z,SRSSampling,0.044,1.0,0.9999986883270116
7z,SRSSampling,0.045,1.0,0.9999990427732057
7z,SRSSampling,0.046,1.0,0.9999993016698612
7z,SRSSampling,0.047,1.0,0.9999994907124118
7z,SRSSampling,0.048,1.0,0.9999996287029799
7z,SRSSampling,0.049,1.0,0.9999997293951363
7z,SRSSampling,0.05,1.0,0.999999802846182
7z,SRSSampling,0.051,1.0,0.9999998564081005
7z,SRSSampling,0.052,1.0,0.9999998954534902
7z,SRSSampling,0.053,1.0,0.9999999239071798
7z,SRSSampling,0.054,1.0,0.999999944635414
7z,SRSSampling,0.055,1.0,0.9999999597306739
7z,SRSSampling,0.056,1.0,0.9999999707200532
7z,SRSSampling,0.057,1.0,0.9999999787176533
